77,0.005005,0.05975459888577461
113,0.0025075,0.061365868896245956
41,0.0075025000000000005,0.059327784925699234
59,0.0037562500000000005,0.059965308755636215
131,0.00875125,0.059527039527893066
95,0.00125875,0.0661950409412384
23,0.00625375,0.058566007763147354
32,0.003131875,0.05984317883849144
104,0.008126875,0.059797223657369614
140,0.0006343750000000001,0.09035877883434296
68,0.005629375,0.059903405606746674
50,0.0018831250000000003,0.06030184030532837
122,0.006878125,0.05979089066386223
86,0.004380625,0.05988582596182823
14,0.009375625,0.058315426111221313
18,0.0046928125,0.05896594375371933
91,0.0096878125,0.0596778467297554
127,0.0021953125,0.06542807072401047
54,0.0071903125,0.05950215831398964
72,0.0009465625000000001,0.07109399139881134
145,0.0059415625,0.0603635199368
109,0.0034440625,0.06170674413442612
36,0.0084390625,0.05907868593931198
27,0.0015709375,0.0599655881524086
100,0.0065659375,0.059764038771390915
136,0.0040684375,0.0606783851981163
63,0.0090634375,0.059456437826156616
45,0.0028196875,0.05983021482825279
118,0.0078146875,0.059713974595069885
82,0.00032218750000000005,0.09993759542703629
9,0.0053171875,0.05836603045463562
11,0.00266359375,0.05904790759086609
84,0.0076585937500000005,0.059706754982471466
120,0.00016609375,0.2292022556066513
48,0.00516109375,0.059638239443302155
66,0.00141484375,0.06330903619527817
138,0.00640984375,0.059987396001815796
102,0.00391234375,0.060053061693906784
29,0.00890734375,0.058488696813583374
38,0.00079046875,0.06258385628461838
111,0.00578546875,0.06010596454143524
147,0.00328796875,0.06317625939846039
75,0.00828296875,0.0597626231610775
57,0.00453671875,0.05942482501268387
129,0.00953171875,0.0597950778901577
93,0.0020392187500000002,0.06325381249189377
20,0.00703421875,0.058549560606479645
16,0.00235140625,0.059509579092264175
88,0.00734640625,0.059735819697380066
125,0.00484890625,0.06054648756980896
52,0.00984390625,0.05927576497197151
70,0.00360015625,0.05976611375808716
143,0.00859515625,0.05973607674241066
106,0.0011026562500000001,0.07665714621543884
34,0.00609765625,0.05935540050268173
25,0.00422453125,0.05941881611943245
97,0.00921953125,0.05970871075987816
134,0.00172703125,0.08104723691940308
61,0.00672203125,0.05958164855837822
43,0.0004782812500000001,0.06637849658727646
116,0.00547328125,0.0601358488202095
79,0.00297578125,0.06008569896221161
7,0.00797078125,0.058722179383039474
8,0.003990390625,0.058422915637493134
80,0.008985390625,0.05953479930758476
117,0.001492890625,0.06598113477230072
44,0.006487890625,0.0594312883913517
62,0.00024414062500000005,0.09493362158536911
135,0.005239140625,0.059327661991119385
99,0.002741640625,0.061275023967027664
26,0.007736640625,0.05841744691133499
35,0.0021172656250000002,0.05937125161290169
108,0.007112265625,0.059468138962984085
144,0.0046147656249999995,0.059763103723526
71,0.009609765625,0.059491515159606934
53,0.003366015625,0.05999267101287842
126,0.008361015625,0.059753257781267166
89,0.000868515625,0.07628967612981796
17,0.005863515625,0.058524876832962036
21,0.0011807031250000001,0.06002812087535858
94,0.006175703125,0.059432052075862885
130,0.003678203125,0.06097717955708504
58,0.008673203125,0.059426840394735336
76,0.0049269531249999995,0.05991772934794426
148,0.009921953125,0.05966461822390556
112,0.002429453125,0.06097353994846344
40,0.007424453125,0.05933539196848869
31,0.003053828125,0.059635523706674576
103,0.008048828125,0.059370726346969604
139,0.0005563281250000001,0.11344333738088608
67,0.005551328125,0.059793565422296524
49,0.001805078125,0.060323942452669144
121,0.006800078125,0.06005252152681351
85,0.0043025781249999995,0.05995654687285423
12,0.009297578125,0.0583387091755867
10,0.001336796875,0.05955510213971138
83,0.006331796875,0.05949918553233147
119,0.0038342968750000005,0.06043748930096626
46,0.008829296875,0.0593072772026062
65,0.002585546875,0.06032202020287514
137,0.007580546875,0.05978461727499962
101,8.8046875e-05,0.3812626898288727
28,0.005083046875,0.059346672147512436
37,0.0044586718749999995,0.05957851558923721
110,0.009453671875,0.059629086405038834
146,0.0019611718750000002,0.07221494615077972
74,0.006956171875,0.05953475832939148
55,0.0007124218750000001,0.0670899897813797
128,0.005707421875,0.060084499418735504
92,0.003209921875,0.060969673097133636
19,0.008204921875,0.05840397998690605
15,0.003522109375,0.05908828228712082
87,0.008517109375,0.059819456189870834
123,0.0010246093750000001,0.07966871559619904
51,0.006019609375,0.059654079377651215
69,0.002273359375,0.060609232634305954
142,0.007268359375,0.059660471975803375
105,0.0047708593749999995,0.0603039488196373
33,0.009765859375,0.058790575712919235
24,0.00040023437500000004,0.06311172246932983
96,0.005395234375,0.05985037609934807
133,0.002897734375,0.06415781378746033
60,0.007892734375,0.059556055814027786
42,0.0041464843749999996,0.059784796088933945
114,0.009141484375,0.05915401130914688
78,0.001648984375,0.0628267452120781
6,0.006643984375,0.058761317282915115
6,0.0033269921875000003,0.05839558690786362
79,0.0083219921875,0.05966799333691597
115,0.0008294921875,0.0914432629942894
42,0.0058244921875,0.05949217826128006
61,0.0020782421875,0.060224760323762894
133,0.0070732421875,0.059834305197000504
97,0.0045757421875,0.059972815215587616
24,0.0095707421875,0.05839882418513298
33,0.0002051171875,0.09753464162349701
106,0.0052001171875,0.06004970893263817
142,0.0027026171875000004,0.06958890706300735
70,0.0076976171875,0.05940709263086319
52,0.0039513671875,0.05987083539366722
124,0.0089463671875,0.059826094657182693
88,0.0014538671875,0.064891517162323
15,0.0064488671875,0.05835659056901932
20,0.0017660546875,0.059753984212875366
92,0.0067610546875,0.05983126908540726
129,0.0042635546875,0.06089261919260025
56,0.0092585546875,0.059429414570331573
74,0.0030148046875000003,0.06007779389619827
147,0.0080098046875,0.0601145438849926
110,0.0005173046875000001,0.11236440390348434
38,0.0055123046875,0.05951636657118797
29,0.0048879296875,0.05937490984797478
101,0.0098829296875,0.059699296951293945
138,0.0023904296875,0.06662505120038986
65,0.0073854296875,0.059614118188619614
47,0.0011416796875000001,0.06426113843917847
119,0.0061366796874999996,0.05985839664936066
83,0.0036391796875000003,0.05983447656035423
11,0.0086341796875,0.058376722037792206
13,0.0006733984375000001,0.060147590935230255
85,0.0056683984375,0.05989407002925873
122,0.0031708984375000003,0.06296036392450333
49,0.0081658984375,0.05933748930692673
67,0.0044196484375,0.059804487973451614
140,0.009414648437500001,0.05950011685490608
104,0.0019221484375000002,0.06740982830524445
31,0.0069171484375,0.059020135551691055
40,0.0025465234375000004,0.059924546629190445
113,0.0075415234375,0.05974842607975006
149,4.90234375e-05,0.4164970815181732
76,0.0050440234375,0.05988790839910507
58,0.0012977734375,0.06333980709314346
131,0.0062927734375,0.05987655743956566
95,0.0037952734375000003,0.06032508984208107
22,0.008790273437500001,0.05828579142689705
18,0.0041074609375,0.05893706530332565
90,0.009102460937500001,0.05949477478861809
126,0.0016099609375,0.06704104691743851
54,0.0066049609375,0.05961623415350914
72,0.00036121093750000004,0.08997233211994171
144,0.0053562109375,0.059637464582920074
108,0.0028587109375000004,0.06095866858959198
36,0.0078537109375,0.05915070325136185
27,0.0022343359375,0.05985625460743904
99,0.0072293359375,0.059908535331487656
135,0.0047318359375,0.060542427003383636
63,0.009726835937500001,0.05938433110713959
45,0.0034830859375000003,0.059799764305353165
117,0.0084780859375,0.05953649803996086
81,0.0009855859375000001,0.06711307913064957
8,0.0059805859375,0.05831616744399071
7,0.0020001953125,0.05869836360216141
80,0.0069951953125,0.05956873297691345
116,0.0044976953125,0.06017594784498215
44,0.0094926953125,0.058542847633361816
62,0.0032489453125000003,0.059673286974430084
134,0.0082439453125,0.05968190357089043
98,0.0007514453125,0.08567893505096436
25,0.0057464453125,0.059115346521139145
35,0.0038733203125000002,0.059565313160419464
107,0.0088683203125,0.059721652418375015
143,0.0013758203125,0.07377483695745468
71,0.0063708203125,0.059771232306957245
53,0.0001270703125,0.12450515478849411
125,0.0051220703125,0.0601750984787941
89,0.0026245703125000004,0.06038336828351021
16,0.0076195703125,0.05842583253979683
21,0.0029367578125000003,0.05950247496366501
93,0.0079317578125,0.0597689151763916
130,0.00043925781250000003,0.12628696858882904
57,0.0054342578125,0.05947275459766388
75,0.0016880078125,0.06187945231795311
148,0.0066830078125,0.060094475746154785
112,0.0041855078125,0.06073029339313507
39,0.0091805078125,0.059050727635622025
30,0.0010636328125000001,0.06076141819357872
102,0.0060586328125,0.059774115681648254
139,0.0035611328125000003,0.06168001890182495
66,0.0085561328125,0.05961411073803902
48,0.0048098828125,0.059718791395425797
121,0.0098048828125,0.059837207198143005
84,0.0023123828125,0.06122699752449989
12,0.0073073828125,0.05834271386265755
10,0.0046537890625,0.05845382809638977
82,0.0096487890625,0.05955557897686958
118,0.0021562890625,0.06903261691331863
46,0.0071512890625,0.05949512496590614
64,0.0009075390625,0.06698422133922577
136,0.0059025390625,0.06010342389345169
100,0.0034050390625000003,0.06095937266945839
28,0.0084000390625,0.058540333062410355
37,0.0015319140625,0.06029907986521721
109,0.0065269140625,0.059853944927453995
146,0.0040294140625,0.06120733171701431
73,0.0090244140625,0.05956888198852539
55,0.0027806640625000004,0.0599893294274807
127,0.0077756640625,0.05937124788761139
91,0.00028316406250000005,0.0993003100156784
19,0.0052781640625,0.058464135974645615
14,0.0005953515625000001,0.059530146420001984
87,0.0055903515625,0.05999048054218292
123,0.0030928515625000003,0.0608825646340847
50,0.0080878515625,0.059386007487773895
69,0.0043416015625,0.05989795923233032
141,0.0093366015625,0.05972037464380264
105,0.0018441015625,0.061314329504966736
32,0.0068391015625,0.059172336012125015
23,0.0037172265625000003,0.05945921689271927
96,0.0087122265625,0.05972043797373772
132,0.0012197265625,0.07938529551029205
59,0.0062147265625,0.05976641923189163
41,0.0024684765625,0.059935055673122406
114,0.0074634765625,0.05918952450156212
78,0.0049659765625,0.059803903102874756
5,0.0099609765625,0.059035684913396835
5,0.00498548828125,0.058601681143045425
78,0.00998048828125,0.05961909517645836
114,0.0024879882812500003,0.06251949816942215
42,0.00748298828125,0.05934678390622139
60,0.00123923828125,0.06298735737800598
132,0.00623423828125,0.05990657955408096
96,0.00373673828125,0.06012893468141556
23,0.00873173828125,0.0581563338637352
33,0.0018636132812500001,0.06001264974474907
105,0.00685861328125,0.0597076453268528
141,0.00436111328125,0.06107176095247269
69,0.00935611328125,0.059440817683935165
51,0.0031123632812500002,0.05996314436197281
123,0.00810736328125,0.05975803732872009
87,0.0006148632812500001,0.10052970796823502
14,0.0056098632812499995,0.058430373668670654
19,0.00030267578125000005,0.06678890436887741
91,0.0052976757812499995,0.05993635952472687
128,0.0028001757812500003,0.0643511712551117
55,0.00779517578125,0.059489186853170395
73,0.00404892578125,0.06003664806485176
146,0.00904392578125,0.05989450961351395
110,0.0015514257812500002,0.07403789460659027
37,0.00654642578125,0.05935816839337349
28,0.00342455078125,0.059651151299476624
101,0.00841955078125,0.05976805463433266
137,0.00092705078125,0.09119293093681335
64,0.00592205078125,0.05983611196279526
46,0.0021758007812500003,0.06010323390364647
119,0.00717080078125,0.059768497943878174
82,0.00467330078125,0.059981487691402435
10,0.00966830078125,0.05855442211031914
12,0.0023318945312500003,0.05929017439484596
85,0.00732689453125,0.05978339537978172
121,0.00482939453125,0.060469962656497955
48,0.00982439453125,0.05920717120170593
67,0.00358064453125,0.05992782115936279
139,0.008575644531250001,0.0596468448638916
103,0.00108314453125,0.07640993595123291
30,0.00607814453125,0.0592331625521183
39,0.00420501953125,0.05967991426587105
112,0.00920001953125,0.05967634543776512
148,0.0017075195312500002,0.06481990963220596
76,0.00670251953125,0.05976767838001251
57,0.00045876953125000003,0.07746865600347519
130,0.0054537695312499995,0.06024008244276047
94,0.0029562695312500002,0.060257114470005035
21,0.00795126953125,0.05825773626565933
17,0.0026440820312500003,0.05949164927005768
89,0.00763908203125,0.05979360640048981
125,0.00014658203125,0.36509692668914795
53,0.0051415820312499996,0.059798337519168854
71,0.0013953320312500002,0.06149361655116081
144,0.00639033203125,0.05942172929644585
107,0.00389283203125,0.06060046702623367
35,0.008887832031250001,0.05889607220888138
26,0.00077095703125,0.061879344284534454
98,0.00576595703125,0.05965355783700943
134,0.00326845703125,0.0609297975897789
62,0.008263457031250001,0.059309571981430054
44,0.00451720703125,0.059648700058460236
116,0.00951220703125,0.059664104133844376
80,0.0020197070312500003,0.06111001968383789
8,0.00701470703125,0.05841661989688873
9,0.00100509765625,0.059721656143665314
81,0.00600009765625,0.059735000133514404
117,0.00350259765625,0.06123344972729683
45,0.00849759765625,0.059270985424518585
63,0.00475134765625,0.05982387810945511
136,0.00974634765625,0.05992431938648224
99,0.0022538476562500003,0.06476704776287079
27,0.00724884765625,0.05855294689536095
36,0.0028782226562500002,0.059856612235307693
108,0.00787322265625,0.05939842015504837
145,0.00038072265625000004,0.11812762171030045
72,0.00537572265625,0.05965310335159302
54,0.0016294726562500002,0.060328129678964615
127,0.00662447265625,0.05936751142144203
90,0.00412697265625,0.05972675234079361
18,0.00912197265625,0.05845566466450691
22,0.00381478515625,0.05939561128616333
95,0.00880978515625,0.05974460393190384
131,0.0013172851562500002,0.07171406596899033
59,0.00631228515625,0.059712398797273636
77,6.853515625e-05,0.2375423163175583
149,0.00506353515625,0.06095109507441521
